COMPANY_NK;LEDGER;BUDGET_NK;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL;BUDGET_AMOUNT;BUDGET_AMOUNT_LOCAL
01;GL;Unspecified;01;01-01-1215-01;2010/12/01;2010/12/31;USD;0;0;-76391.9;0;0;-76391.9;0;0
01;GL;Unspecified;01;01-01-1210-01;2005/01/01;2005/09/30;USD;21000;4000;-24000;21000;4000;-24000;0;0
01;GL;Unspecified;01;01-01-1210-01;2005/12/01;2005/12/31;USD;22143;2947.2;-41195.8;22143;2947.2;-41195.8;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/06/01;2006/06/30;USD;303000;215000;-124878.9;303000;215000;-124878.9;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/07/01;2006/07/31;USD;250759.6;151066;-224572.5;250759.6;151066;-224572.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/08/01;2006/08/31;USD;94;150000;-74666.5;94;150000;-74666.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/09/01;2006/09/30;USD;0;15000;-59666.5;0;15000;-59666.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/11/01;2006/11/30;USD;0;15000;-255437.6;0;15000;-255437.6;0;0
01;GL;Unspecified;01;01-01-5000-01;2004/01/01;2004/12/31;USD;3000;0;-3000;3000;0;-3000;0;0
01;GL;Unspecified;01;01-01-6000-01;2004/01/01;2004/12/31;USD;1000;0;-1000;1000;0;-1000;0;0
01;GL;Unspecified;01;01-01-1000-01;2004/01/01;2004/12/31;USD;19000;11000;-8000;19000;11000;-8000;0;0
01;GL;Unspecified;01;01-01-2470-01;2006/02/01;2006/02/28;USD;0;37;624.2;0;37;624.2;0;0
01;GL;Unspecified;01;01-01-2470-01;2006/03/01;2006/03/31;USD;0;0;624.2;0;0;624.2;0;0
01;GL;Unspecified;01;01-01-4000-01;2008/07/01;2008/07/31;USD;0;45000;555888.5;0;45000;555888.5;0;0
01;GL;Unspecified;01;01-01-2370-01;2011/11/01;2011/11/30;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2011/12/01;2011/12/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/01/01;2012/01/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/02/01;2012/02/29;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/03/01;2012/03/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/04/01;2012/04/30;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/05/01;2012/05/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-4810-01;2011/03/01;2011/03/31;USD;328.4;0;-328.4;328.4;0;-328.4;0;0
01;GL;Unspecified;01;01-01-4810-01;2011/04/01;2011/04/30;USD;2123;0;-2451.5;2123;0;-2451.5;0;0
01;GL;Unspecified;01;01-01-4810-01;2011/05/01;2011/05/31;USD;5170;0;-7621.5;5170;0;-7621.5;0;0
01;GL;Unspecified;01;01-01-4800-01;2008/06/01;2008/06/30;USD;1980;1980;0;1980;1980;0;0;0
01;GL;Unspecified;01;01-01-4800-01;2008/09/01;2008/09/30;USD;253.4;0;-253.4;253.4;0;-253.4;0;0
01;GL;Unspecified;01;01-01-4800-01;2008/10/01;2008/10/31;USD;2000;2000;-253.4;2000;2000;-253.4;0;0
01;GL;Unspecified;01;01-01-4800-01;2008/11/01;2008/11/30;USD;0;0;-253.4;0;0;-253.4;0;0
01;GL;Unspecified;01;01-01-4800-01;2011/03/01;2011/03/31;USD;21450;21450;0;21450;21450;0;0;0
01;GL;Unspecified;01;01-01-4800-01;2011/05/01;2011/05/31;USD;5170;5170;0;5170;5170;0;0;0
01;GL;Unspecified;01;01-01-4800-01;2011/06/01;2011/06/30;USD;188120;2970;-185150;188120;2970;-185150;0;0
01;GL;Unspecified;01;01-01-4800-01;2011/07/01;2011/07/31;USD;0;0;-185150;0;0;-185150;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/08/01;2008/08/31;USD;45250;0;-295687.8;45250;0;-295687.8;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/09/01;2008/09/30;USD;17982.5;0;-313670.3;17982.5;0;-313670.3;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/10/01;2008/10/31;USD;9104.8;0;-322775;9104.8;0;-322775;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/12/01;2008/12/31;USD;135016.6;0;-477791.6;135016.6;0;-477791.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2006/08/01;2006/08/31;USD;503500;2488.8;-1954509.6;503500;2488.8;-1954509.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2006/09/01;2006/09/30;USD;50000;0;-2004509.6;50000;0;-2004509.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2006/10/01;2006/10/31;USD;301142.5;250158.3;-2055493.8;301142.5;250158.3;-2055493.8;0;0
01;GL;Unspecified;01;01-01-1000-01;2006/11/01;2006/11/30;USD;250000;100;-2305393.8;250000;100;-2305393.8;0;0
01;GL;Unspecified;01;01-01-1000-01;2007/07/01;2007/07/31;USD;50000;0;-2687104.6;50000;0;-2687104.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2007/08/01;2007/08/31;USD;64579.5;1424.5;-2750259.6;64579.5;1424.5;-2750259.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2007/09/01;2007/09/30;USD;77347.5;367.5;-2827239.6;77347.5;367.5;-2827239.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2007/10/01;2007/10/31;USD;75250;50000;-2852489.6;75250;50000;-2852489.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2007/11/01;2007/11/30;USD;77250;0;-2929739.6;77250;0;-2929739.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/02/01;2008/02/29;USD;87250;275002.2;-2768012.4;87250;275002.2;-2768012.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/03/01;2008/03/31;USD;79584.7;303.8;-2847293.2;79584.7;303.8;-2847293.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2005/01/01;2005/09/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-3030-01;2008/01/01;2008/01/31;USD;0;0;1619923.3;0;0;1619923.3;0;0
01;GL;Unspecified;01;01-01-3030-01;2008/02/01;2008/02/29;USD;0;0;1619923.3;0;0;1619923.3;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/04/01;2011/04/30;USD;0;1012;2512;0;1012;2512;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/05/01;2011/05/31;USD;0;0;2512;0;0;2512;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/06/01;2011/06/30;USD;0;8050;10562;0;8050;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/07/01;2011/07/31;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/08/01;2011/08/31;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/09/01;2011/09/30;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/10/01;2011/10/31;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/11/01;2011/11/30;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-4060-01;2011/12/01;2011/12/31;USD;0;0;10562;0;0;10562;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/01/01;2010/01/31;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/02/01;2010/02/28;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/03/01;2010/03/31;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/04/01;2010/04/30;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/05/01;2010/05/31;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/06/01;2010/06/30;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-1500-01;2010/07/01;2010/07/31;USD;0;0;-145999.8;0;0;-145999.8;0;0
01;GL;Unspecified;01;01-01-3010-01;2006/12/01;2006/12/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-1250-01;2007/01/01;2007/01/31;USD;638.2;638.2;0;638.2;638.2;0;0;0
01;GL;Unspecified;01;01-01-1250-01;2007/02/01;2007/02/28;USD;767.4;767.4;0;767.4;767.4;0;0;0
01;GL;Unspecified;01;01-01-1500-01;2006/04/01;2006/04/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2006/05/01;2006/05/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2007/10/01;2007/10/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2007/11/01;2007/11/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2007/12/01;2007/12/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/01/01;2008/01/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/02/01;2008/02/29;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/03/01;2008/03/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/04/01;2008/04/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/05/01;2008/05/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/07/01;2008/07/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/08/01;2008/08/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/09/01;2008/09/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/10/01;2008/10/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/11/01;2008/11/30;USD;50000;0;-51000;50000;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2008/12/01;2008/12/31;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2009/01/01;2009/01/31;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2009/02/01;2009/02/28;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2009/03/01;2009/03/31;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2009/04/01;2009/04/30;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1500-01;2009/05/01;2009/05/31;USD;0;0;-51000;0;0;-51000;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/01/01;2012/01/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/02/01;2012/02/29;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/03/01;2012/03/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/04/01;2012/04/30;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/05/01;2012/05/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/06/01;2012/06/30;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/07/01;2012/07/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/08/01;2012/08/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/09/01;2012/09/30;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/10/01;2012/10/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/11/01;2012/11/30;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2012/12/01;2012/12/31;USD;0;0;2986.3;0;0;2986.3;0;0
01;GL;Unspecified;01;01-01-1400-01;2012/02/01;2012/02/29;USD;0;0;1100;0;0;1100;0;0
01;GL;Unspecified;01;01-01-1400-01;2012/03/01;2012/03/31;USD;0;0;1100;0;0;1100;0;0
01;GL;Unspecified;01;01-01-1400-01;2012/04/01;2012/04/30;USD;0;0;1100;0;0;1100;0;0
01;GL;Unspecified;01;01-01-1400-01;2012/05/01;2012/05/31;USD;0;0;1100;0;0;1100;0;0
01;GL;Unspecified;01;01-01-3040-01;2011/07/01;2011/07/31;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-3040-01;2011/08/01;2011/08/31;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-3040-01;2011/09/01;2011/09/30;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-3040-01;2011/10/01;2011/10/31;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/04/01;2011/04/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/05/01;2011/05/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/06/01;2011/06/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/07/01;2011/07/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/08/01;2011/08/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/09/01;2011/09/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/10/01;2011/10/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2011/11/01;2011/11/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/01/01;2012/01/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/02/01;2012/02/29;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/03/01;2012/03/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/04/01;2012/04/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/05/01;2012/05/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/06/01;2012/06/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/07/01;2012/07/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/08/01;2012/08/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/09/01;2012/09/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/10/01;2012/10/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/11/01;2012/11/30;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-2360-01;2012/12/01;2012/12/31;USD;0;0;31446.4;0;0;31446.4;0;0
01;GL;Unspecified;01;01-01-4900-01;2005/12/01;2005/12/31;USD;0;281.4;281.4;0;281.4;281.4;0;0
01;GL;Unspecified;01;01-01-4900-01;2006/02/01;2006/02/28;USD;0;0;2.9;0;0;2.9;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/01/01;2007/01/31;USD;0;180;180;0;180;180;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/02/01;2007/02/28;USD;0;1;181;0;1;181;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/03/01;2007/03/31;USD;0;0;181;0;0;181;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/04/01;2007/04/30;USD;0;0;181;0;0;181;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/06/01;2007/06/30;USD;0;0;181;0;0;181;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/07/01;2007/07/31;USD;0;0;181;0;0;181;0;0
01;GL;Unspecified;01;01-01-8990-01;2011/10/01;2011/10/31;USD;0;0;1228.2;0;0;1228.2;0;0
01;GL;Unspecified;01;01-01-8990-01;2011/11/01;2011/11/30;USD;0;0;1228.2;0;0;1228.2;0;0
01;GL;Unspecified;01;01-01-2320-01;2011/08/01;2011/08/31;USD;0;0;20216.1;0;0;20216.1;0;0
01;GL;Unspecified;01;01-01-2320-01;2011/09/01;2011/09/30;USD;0;0;20216.1;0;0;20216.1;0;0
01;GL;Unspecified;01;01-01-2320-01;2011/10/01;2011/10/31;USD;0;0;20216.1;0;0;20216.1;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/04/01;2009/04/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-6100-01;2010/08/01;2010/08/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-6100-01;2010/09/01;2010/09/30;USD;100;0;-1100;100;0;-1100;0;0
01;GL;Unspecified;01;01-01-6100-01;2010/10/01;2010/10/31;USD;0;0;-1100;0;0;-1100;0;0
01;GL;Unspecified;01;01-01-6100-01;2010/11/01;2010/11/30;USD;0;0;-1100;0;0;-1100;0;0
01;GL;Unspecified;01;01-01-6100-01;2010/12/01;2010/12/31;USD;0;0;-1100;0;0;-1100;0;0
01;GL;Unspecified;01;01-01-4000-01;2009/06/01;2009/06/30;USD;0;77250;454089.1;0;77250;454089.1;0;0
01;GL;Unspecified;01;01-01-4000-01;2009/08/01;2009/08/31;USD;0;92500;623839.1;0;92500;623839.1;0;0
01;GL;demomfg;01;01-01-4000-01;2011/01/01;2011/01/31;USD;0;100000;100000;0;100000;100000;580000;580000
01;GL;demomfg;01;01-01-4000-01;2011/02/01;2011/02/28;USD;0;0;100000;0;0;100000;600000;600000
01;GL;Unspecified;01;01-01-2330-01;2011/04/01;2011/04/30;USD;0;3400;3400;0;3400;3400;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/07/01;2010/07/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/08/01;2010/08/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/09/01;2010/09/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/10/01;2010/10/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/11/01;2010/11/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/12/01;2010/12/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-6060-01;2010/05/01;2010/05/31;USD;0;0;-700;0;0;-700;0;0
01;GL;Unspecified;01;01-01-6060-01;2010/06/01;2010/06/30;USD;1930;0;-2630;1930;0;-2630;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/03/01;2011/03/31;USD;989;0;-989;989;0;-989;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/04/01;2011/04/30;USD;355;0;-1344;355;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/05/01;2011/05/31;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/06/01;2011/06/30;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/07/01;2011/07/31;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/08/01;2011/08/31;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/09/01;2011/09/30;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/10/01;2011/10/31;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/11/01;2011/11/30;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-6060-01;2011/12/01;2011/12/31;USD;0;0;-1344;0;0;-1344;0;0
01;GL;Unspecified;01;01-01-4010-01;2010/08/01;2010/08/31;USD;0;0;2025;0;0;2025;0;0
01;GL;Unspecified;01;01-01-4010-01;2010/09/01;2010/09/30;USD;0;0;2025;0;0;2025;0;0
01;GL;Unspecified;01;01-01-4010-01;2011/02/01;2011/02/28;USD;0;103350;103350;0;103350;103350;0;0
01;GL;Unspecified;01;01-01-4010-01;2011/03/01;2011/03/31;USD;0;0;103350;0;0;103350;0;0
01;GL;Unspecified;01;01-01-4010-01;2011/04/01;2011/04/30;USD;0;0;103350;0;0;103350;0;0
01;GL;Unspecified;01;01-01-4010-01;2011/05/01;2011/05/31;USD;0;0;103350;0;0;103350;0;0
01;GL;Unspecified;01;01-01-4010-01;2011/06/01;2011/06/30;USD;0;0;103350;0;0;103350;0;0
01;GL;Unspecified;01;01-01-2480-01;2007/08/01;2007/08/31;USD;0;100;100;0;100;100;0;0
01;GL;Unspecified;01;01-01-2480-01;2007/09/01;2007/09/30;USD;0;100;200;0;100;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2007/10/01;2007/10/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2210-01;2008/06/01;2008/06/30;USD;1980;1980;0;1980;1980;0;0;0
01;GL;Unspecified;01;01-01-2210-01;2008/10/01;2008/10/31;USD;1000;1000;0;1000;1000;0;0;0
01;GL;Unspecified;01;01-01-2210-01;2009/09/01;2009/09/30;USD;10075;10075;0;10075;10075;0;0;0
01;GL;Unspecified;01;01-01-2210-01;2010/07/01;2010/07/31;USD;0;148500;148500;0;148500;148500;0;0
01;GL;Unspecified;01;01-01-2210-01;2010/08/01;2010/08/31;USD;0;198000;346500;0;198000;346500;0;0
01;GL;Unspecified;01;01-01-2210-01;2010/09/01;2010/09/30;USD;346500;0;0;346500;0;0;0;0
01;GL;Unspecified;01;01-01-2210-01;2010/11/01;2010/11/30;USD;0;20227.6;20227.6;0;20227.6;20227.6;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/08/01;2007/08/31;USD;0;0.5;181.5;0;0.5;181.5;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/09/01;2007/09/30;USD;0;7.5;189;0;7.5;189;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/11/01;2009/11/30;USD;0;0;-12.8;0;0;-12.8;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/12/01;2009/12/31;USD;25634;25634;-12.8;25634;25634;-12.8;0;0
01;GL;Unspecified;01;01-01-1260-01;2010/01/01;2010/01/31;USD;0;12.8;0;0;12.8;0;0;0
01;GL;Unspecified;01;01-01-1260-01;2010/03/01;2010/03/31;USD;24588.8;24588.8;0;24588.8;24588.8;0;0;0
01;GL;Unspecified;01;01-01-1400-01;2010/02/01;2010/02/28;USD;0;0;100;0;0;100;0;0
01;GL;Unspecified;01;01-01-1400-01;2010/03/01;2010/03/31;USD;0;0;100;0;0;100;0;0
01;GL;Unspecified;01;01-01-2000-01;2010/04/01;2010/04/30;USD;72000;72000;0;72000;72000;0;0;0
01;GL;Unspecified;01;01-01-3040-01;2005/11/01;2005/11/30;USD;10000;10000;0;10000;10000;0;0;0
01;GL;Unspecified;01;01-01-2360-01;2010/07/01;2010/07/31;USD;0;2312.5;14087.7;0;2312.5;14087.7;0;0
01;GL;Unspecified;01;01-01-2360-01;2010/08/01;2010/08/31;USD;0;0;14087.7;0;0;14087.7;0;0
01;GL;Unspecified;01;01-01-2360-01;2010/09/01;2010/09/30;USD;0;0;14087.7;0;0;14087.7;0;0
01;GL;Unspecified;01;01-01-2360-01;2010/10/01;2010/10/31;USD;0;0;14087.7;0;0;14087.7;0;0
01;GL;Unspecified;01;01-01-2360-01;2010/11/01;2010/11/30;USD;0;0;14087.7;0;0;14087.7;0;0
01;GL;Unspecified;01;01-01-5710-01;2007/12/01;2007/12/31;USD;0;70.2;70.2;0;70.2;70.2;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/02/01;2007/02/28;USD;128.5;0;-5128.5;128.5;0;-5128.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/03/01;2007/03/31;USD;0;0;-5128.5;0;0;-5128.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/04/01;2007/04/30;USD;500;0;-5628.5;500;0;-5628.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/05/01;2007/05/31;USD;0;0;-5628.5;0;0;-5628.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/06/01;2007/06/30;USD;0;0;-5628.5;0;0;-5628.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/07/01;2007/07/31;USD;0;0;-5628.5;0;0;-5628.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/08/01;2007/08/31;USD;0;0;-5628.5;0;0;-5628.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/09/01;2007/09/30;USD;50;0;-5678.5;50;0;-5678.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/10/01;2007/10/31;USD;0;0;-5678.5;0;0;-5678.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/11/01;2007/11/30;USD;0;0;-5678.5;0;0;-5678.5;0;0
01;GL;Unspecified;01;01-01-6060-01;2007/12/01;2007/12/31;USD;0;0;-5678.5;0;0;-5678.5;0;0
01;GL;Unspecified;01;01-01-6070-01;2010/12/01;2010/12/31;USD;500;0;-4974.2;500;0;-4974.2;0;0
01;GL;Unspecified;02;01-02-1240-01;2010/12/01;2010/12/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-4000-01;2009/09/01;2009/09/30;USD;0;153.9;153.9;0;153.9;153.9;0;0
01;GL;Unspecified;02;01-02-4000-01;2009/10/01;2009/10/31;USD;0;439.6;593.5;0;439.6;593.5;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/06/01;2010/06/30;USD;0;0;2943883.2;0;0;2943883.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/07/01;2010/07/31;USD;0;0;2943883.2;0;0;2943883.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/08/01;2010/08/31;USD;0;0;2943883.2;0;0;2943883.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/09/01;2010/09/30;USD;0;0;2943883.2;0;0;2943883.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/10/01;2010/10/31;USD;0;0;2943883.2;0;0;2943883.2;0;0
